id,cityId,name,businessName,googleMapsUrl,rating,specialty,address,phone,bio,notes
317,5,,"Rimoun Hanna, DPT","https://www.google.com/maps/place/Rimoun+Hanna,+DPT/data=!4m7!3m6!1s0x89c251babc12ad83:0x17f5a7a6a15a33e9!8m2!3d40.6627485!4d-74.1059876!16s%2Fg%2F11hzsvcvf2!19sChIJg60SvLpRwokR6TNaoaan9Rc?authuser=0&hl=en&rclk=1",5,Weight loss service,305 Bayonne Crossing Way,(201) 778-2020,"""Ashley is a highly skilled and compassionate dietitian.""",
318,5,,"Nehal Vora, RD - Dietitian Nutritionist","https://www.google.com/maps/place/Nehal+Vora,+RD+-+Dietitian+Nutritionist/data=!4m7!3m6!1s0x89c3c92358586d2f:0x8b05caf997ac18b!8m2!3d40.4852024!4d-74.4024317!16s%2Fg%2F11vwd7b99g!19sChIJL21YWCPJw4kRi8F6ma9csAg?authuser=0&hl=en&rclk=1",5,Nutritionist,14 Prentiss Rd,(617) 982-3658,"""With her guidance, I lost almost 20 pounds in 90 days.""",
319,5,,Impact Nutrition,https://www.google.com/maps/place/Impact+Nutrition/data=!4m7!3m6!1s0x89c25128eecc14ad:0x7218f37c396d652!8m2!3d40.6660147!4d-74.1194324!16s%2Fg%2F11hdn19x_9!19sChIJrRTM7ihRwokRUtaWwzePIQc?authuser=0&hl=en&rclk=1,,Dietitian,548 Avenue C,(201) 220-2730,,
320,5,,"Ashley Beale Nutrition, PLLC","https://www.google.com/maps/place/Ashley+Beale+Nutrition,+PLLC/data=!4m7!3m6!1s0x84bda0cca97e44db:0xb06baf520ab68eae!8m2!3d40.6974881!4d-73.979681!16s%2Fg%2F11vx3b6s3l!19sChIJ20R-qcygvYQRro62ClKva7A?authuser=0&hl=en&rclk=1",5,Dietitian,,(917) 524-9307,,
321,5,,"Danielle Stark Nutrition, Registered Dietitian Nutritionist","https://www.google.com/maps/place/Danielle+Stark+Nutrition,+Registered+Dietitian+Nutritionist/data=!4m7!3m6!1s0x247b1deb0ded8a41:0xa3b11ca3389c8953!8m2!3d40.7813047!4d-73.9771184!16s%2Fg%2F11nnjh234q!19sChIJQYrtDesdeyQRU4mcOKMcsaM?authuser=0&hl=en&rclk=1",4.9,Dietitian,20 pounds in 90 days,(973) 954-0666,,
322,5,,Miss Christine Limpin,https://www.google.com/maps/place/Miss+Christine+Limpin/data=!4m7!3m6!1s0x89c251f21eda2cf3:0x284563e3e69dea24!8m2!3d40.6699674!4d-74.1135105!16s%2Fg%2F11tg6r3ldx!19sChIJ8yzaHvJRwokRJOqd5uNjRSg?authuser=0&hl=en&rclk=1,1,Dietitian,665 Broadway,(201) 875-5757,,
323,5,,Well By Mel Nutrition | Prenatal Dietitian,https://www.google.com/maps/place/Well+By+Mel+Nutrition+%7C+Prenatal+Dietitian/data=!4m7!3m6!1s0x38c69697e85e5:0x288554b449586147!8m2!3d40.9371538!4d-73.8207747!16s%2Fg%2F11vyvj7wg9!19sChIJ5YV-aWmMAwARR2FYSbRUhSg?authuser=0&hl=en&rclk=1,5,Dietitian,,(201) 208-2578,,
324,5,,LIFEWAYS Nutrition PLLC,https://www.google.com/maps/place/LIFEWAYS+Nutrition+PLLC/data=!4m7!3m6!1s0x89c259e8be5f0039:0x975087829989c0a3!8m2!3d40.7517988!4d-73.9871883!16s%2Fg%2F11h01sf0t4!19sChIJOQBfvuhZwokRo8CJmYKHUJc?authuser=0&hl=en&rclk=1,5,Dietitian,1370 Broadway 5th Floor,(646) 520-9751,,
325,5,,Mom-N-Tot Nutrition,https://www.google.com/maps/place/Mom-N-Tot+Nutrition/data=!4m7!3m6!1s0x89c3ab54eb29accd:0x40e751073a48bb92!8m2!3d40.8344924!4d-74.1806317!16s%2Fg%2F11f5v3c623!19sChIJzawp61Srw4kRkrtIOgdR50A?authuser=0&hl=en&rclk=1,5,Dietitian,1285 Broad St,(973) 932-0644,,
326,5,,Birchwell Functional Medicine - Integrative Health & Holistic Nutrition,https://www.google.com/maps/place/Birchwell+Functional+Medicine+-+Integrative+Health+%26+Holistic+Nutrition/data=!4m7!3m6!1s0x695ecbcf11e484b9:0xdc0f41e590f0cd13!8m2!3d40.751848!4d-73.98245!16s%2Fg%2F11nxs_yzkl!19sChIJuYTkEc_LXmkRE83wkOVBD9w?authuser=0&hl=en&rclk=1,5,Dietitian,442 5th Ave #1276,(203) 293-5483,,
327,5,,"Paula L. Clinton, DTR","https://www.google.com/maps/place/Paula+L.+Clinton,+DTR/data=!4m7!3m6!1s0x89c252b1b24f3cdb:0x2f9b5c90640c327!8m2!3d40.6799186!4d-74.2091854!16s%2Fg%2F1vgqd_hq!19sChIJ2zxPsrFSwokRJ8NABsm1-QI?authuser=0&hl=en&rclk=1",5,Dietitian,701 Newark Ave,(973) 399-6292,,
328,5,,Innate Health & Wellness,https://www.google.com/maps/place/Innate+Health+%26+Wellness/data=!4m7!3m6!1s0x89c251aeb1ea9213:0x4e020d2453cd8f7e!8m2!3d40.66134!4d-74.1207156!16s%2Fg%2F11mfrs46c4!19sChIJE5Lqsa5RwokRfo_NUyQNAk4?authuser=0&hl=en&rclk=1,5,Dietitian,421 Broadway,(609) 486-2150,,
329,5,,EGGLROCK NUTRITION,https://www.google.com/maps/place/EGGLROCK+NUTRITION/data=!4m7!3m6!1s0x89c3ad81749d1eeb:0xd1368050c108db63!8m2!3d40.6803236!4d-74.2681732!16s%2Fg%2F11c1vjnvz1!19sChIJ6x6ddIGtw4kRY9sIwVCANtE?authuser=0&hl=en&rclk=1,5,Dietitian,397 Chestnut St,(908) 764-9062,,
330,5,,"Paul Jaeckel, RD - Dietitian Nutritionist","https://www.google.com/maps/place/Paul+Jaeckel,+RD+-+Dietitian+Nutritionist/data=!4m7!3m6!1s0x89c2f7d41647202b:0xb6184c244fd66f1c!8m2!3d40.7905453!4d-74.0135759!16s%2Fg%2F11y30s084g!19sChIJKyBHFtT3wokRHG_WTyRMGLY?authuser=0&hl=en&rclk=1",5,Dietitian,431 62nd St Unit 305,(617) 982-3658,,
331,5,,"Intuitive Eating Sports Nutritionist | Lauren Manganiello, MS, RD, CSSD","https://www.google.com/maps/place/Intuitive+Eating+Sports+Nutritionist+%7C+Lauren+Manganiello,+MS,+RD,+CSSD/data=!4m7!3m6!1s0x89c25991619381c5:0x9b514aa07159a5d9!8m2!3d41.902261!4d-75.7700406!16s%2Fg%2F11ghtt15mc!19sChIJxYGTYZFZwokR2aVZcaBKUZs?authuser=0&hl=en&rclk=1",5,Dietitian,,(347) 979-3925,,
332,5,,"EM Nutrition Group - Virtual Dietitian Practice, Insurance Accepted","https://www.google.com/maps/place/EM+Nutrition+Group+-+Virtual+Dietitian+Practice,+Insurance+Accepted/data=!4m7!3m6!1s0x89c2593c702fe6c1:0xec58e1b344a98291!8m2!3d40.7452688!4d-73.9883569!16s%2Fg%2F11rxpp7838!19sChIJweYvcDxZwokRkYKpRLPhWOw?authuser=0&hl=en&rclk=1",4.9,Dietitian,1178 Broadway 3rd Floor #3082,(917) 408-3242,,
333,5,,"Lisa Lew, Rd","https://www.google.com/maps/place/Lisa+Lew,+Rd/data=!4m7!3m6!1s0x89c251f90fb1ad63:0xf62864719c41da9c!8m2!3d40.6627402!4d-74.1201536!16s%2Fg%2F1v6qjjk8!19sChIJY62xD_lRwokRnNpBnHFkKPY?authuser=0&hl=en&rclk=1",,Dietitian,14 W 21st St,(201) 858-4139,,
334,6,,RD Nutrition Counseling: Julien Chamoun MS RD,https://www.google.com/maps/place/RD+Nutrition+Counseling:+Julien+Chamoun+MS+RD/data=!4m7!3m6!1s0x89c301fb4801f277:0x505c4787df007e7c!8m2!3d40.900013!4d-74.2186277!16s%2Fg%2F11h_4y6k03!19sChIJd_IBSPsBw4kRfH4A34dHXFA?authuser=0&hl=en&rclk=1,5,Nutritionist,547 Union Blvd,(973) 692-7901,"""He provides you with a meal plan and guidance to a better life style .""",
335,6,,"LenoyMED at Belleville | Medical Weight Loss, Botox, Immigration Physical","https://www.google.com/maps/place/LenoyMED+at+Belleville+%7C+Medical+Weight+Loss,+Botox,+Immigration+Physical/data=!4m7!3m6!1s0x89c255ade6ba5b9b:0x4d10d347a1564927!8m2!3d40.7846913!4d-74.1604334!16s%2Fg%2F11s0sky2t4!19sChIJm1u65q1VwokRJ0lWoUfTEE0?authuser=0&hl=en&rclk=1",4.8,Weight loss service,250 Mill St,(973) 256-5474,Onsite services,
336,6,,HERBALIFE - WT Nutrition,https://www.google.com/maps/place/HERBALIFE+-+WT+Nutrition/data=!4m7!3m6!1s0x89c255b6d5512729:0x5888574e7dc1f63e!8m2!3d40.7865342!4d-74.1532979!16s%2Fg%2F1tfk0rwg!19sChIJKSdR1bZVwokRPvbBfU5XiFg?authuser=0&hl=en&rclk=1,4.9,Weight loss service,159 Washington Ave,(973) 751-0572,"""While walking home I noticed this unique protein shake store.""",
337,6,,"Danielle Stark Nutrition, Registered Dietitian Nutritionist","https://www.google.com/maps/place/Danielle+Stark+Nutrition,+Registered+Dietitian+Nutritionist/data=!4m7!3m6!1s0x247b1deb0ded8a41:0xa3b11ca3389c8953!8m2!3d40.7813047!4d-73.9771184!16s%2Fg%2F11nnjh234q!19sChIJQYrtDesdeyQRU4mcOKMcsaM?authuser=0&hl=en&rclk=1",4.9,Dietitian,20 pounds in 90 days,(973) 954-0666,"""With her guidance, I lost almost 20 pounds in 90 days.""",
338,6,,Mom-N-Tot Nutrition,https://www.google.com/maps/place/Mom-N-Tot+Nutrition/data=!4m7!3m6!1s0x89c3ab54eb29accd:0x40e751073a48bb92!8m2!3d40.8344924!4d-74.1806317!16s%2Fg%2F11f5v3c623!19sChIJzawp61Srw4kRkrtIOgdR50A?authuser=0&hl=en&rclk=1,5,Nutritionist,1285 Broad St,(973) 932-0644,Onsite services,
339,6,,Well Made Nutrition,https://www.google.com/maps/place/Well+Made+Nutrition/data=!4m7!3m6!1s0x89c255521d4cdf4d:0x356b962d4393d3e1!8m2!3d40.9229686!4d-74.1985954!16s%2Fg%2F11g6r1yg35!19sChIJTd9MHVJVwokR4dOTQy2WazU?authuser=0&hl=en&rclk=1,5,Nutritionist,,,,
340,6,,"Crysta Pollitt, RD - Dietitian Nutritionist","https://www.google.com/maps/place/Crysta+Pollitt,+RD+-+Dietitian+Nutritionist/data=!4m7!3m6!1s0x89c2ff7af2f4311f:0xbf05a79e19e970e!8m2!3d40.8316095!4d-74.16659!16s%2Fg%2F11ld5g5v6b!19sChIJHzH08nr_wokRDpee4Xla8As?authuser=0&hl=en&rclk=1",5,Nutritionist,80 Rhoda Ave,(617) 982-3658,"""After each meeting we feel empowered to make better food choices.""",
341,6,,The Nutrition Sisters,https://www.google.com/maps/place/The+Nutrition+Sisters/data=!4m7!3m6!1s0x89c255622d6cb05f:0xe1459a41aa1993ac!8m2!3d40.808654!4d-74.1191031!16s%2Fg%2F11n0c01r6_!19sChIJX7BsLWJVwokRrJMZqkGaReE?authuser=0&hl=en&rclk=1,5,Nutritionist,576 Valley Brook Ave Ste M1,(646) 389-9196,"""Always willing to answer  any question or concern you may have.""",
342,6,,"SHS Nutrition, LLC","https://www.google.com/maps/place/SHS+Nutrition,+LLC/data=!4m7!3m6!1s0x89c3b8f9e5b19151:0x7b364a3791d53b82!8m2!3d40.5744746!4d-74.4578612!16s%2Fg%2F11c6pss6g8!19sChIJUZGx5fm4w4kRgjvVkTdKNns?authuser=0&hl=en&rclk=1",4.9,Nutritionist,24 Stelton Rd Suite D,(732) 395-1282,"""She gave me a lot of great advice and I never felt judged which is a plus!!""",
343,6,,Rita Singer,https://www.google.com/maps/place/Rita+Singer/data=!4m7!3m6!1s0x89c2f8eb73d94eff:0x57ba9b7e132534a1!8m2!3d40.8434159!4d-74.1393947!16s%2Fg%2F11btrsmmvh!19sChIJ_07Zc-v4wokRoTQlE36bulc?authuser=0&hl=en&rclk=1,5,Nutritionist,353 Terhune Ave,(862) 239-6370,"""She has helped me to set practical goals every time we meet.""",
344,6,,"Muznah Mirza, RD - Dietitian Nutritionist","https://www.google.com/maps/place/Muznah+Mirza,+RD+-+Dietitian+Nutritionist/data=!4m7!3m6!1s0x89c30755a9712141:0xa65ed7bf9b480b9a!8m2!3d40.8915497!4d-74.370825!16s%2Fg%2F11y73_rsdg!19sChIJQSFxqVUHw4kRmgtIm7_XXqY?authuser=0&hl=en&rclk=1",5,Nutritionist,150 River Rd,(617) 982-3658,"""Her guidance has made a significant difference in our health and well-being.""",
345,6,,"Full Circle Sports Nutrition, LLC","https://www.google.com/maps/place/Full+Circle+Sports+Nutrition,+LLC/data=!4m7!3m6!1s0x89c3a94aa6b8a223:0xac89b8d464834ad!8m2!3d40.7865686!4d-74.3925515!16s%2Fg%2F11h3yk99w1!19sChIJI6K4pkqpw4kRrTRIRo2byAo?authuser=0&hl=en&rclk=1",5,Nutritionist,171 Ridgedale Ave,(973) 944-8537,"""Derek helped me gain my confidence back and get my goals back on track.""",
346,6,,1dayatatime Nutrition Counseling,https://www.google.com/maps/place/1dayatatime+Nutrition+Counseling/data=!4m7!3m6!1s0x89c2ffb398246e07:0xa5d3f421e1a38c67!8m2!3d40.8832151!4d-74.1474781!16s%2Fg%2F11rrjck42k!19sChIJB24kmLP_wokRZ4yj4SH006U?authuser=0&hl=en&rclk=1,4.9,Nutritionist,1412 Main Ave,(973) 836-3717,"""Paulina is a great reputable nutritionist who is compassionate and helpful.""",
347,6,,"The Nutrition Studio, LLC","https://www.google.com/maps/place/The+Nutrition+Studio,+LLC/data=!4m7!3m6!1s0xa3cd457148efea65:0x1188f025ce3c8a22!8m2!3d40.8147584!4d-74.2239687!16s%2Fg%2F11t40kd0j4!19sChIJZervSHFFzaMRIoo8ziXwiBE?authuser=0&hl=en&rclk=1",5,Nutritionist,8 Hillside Ave suite 207,(973) 200-8389,"""She is knowledgeable, patient and easy to talk with.""",
348,6,,Peaceable Nutrition & Wellness,https://www.google.com/maps/place/Peaceable+Nutrition+%26+Wellness/data=!4m7!3m6!1s0x8341a1598d22e36f:0xb9f98921b8d7e229!8m2!3d40.9990593!4d-74.3370116!16s%2Fg%2F11pyn43yj3!19sChIJb-MijVmhQYMRKeLXuCGJ-bk?authuser=0&hl=en&rclk=1,5,Nutritionist,45 Carey Ave Suite 101,(973) 210-7277,"""Marissa is a highly knowledgeable and thorough nutritionist.""",
349,6,,Nutrition By Nada,https://www.google.com/maps/place/Nutrition+By+Nada/data=!4m7!3m6!1s0x89c2539cdc44642f:0xe79dc892c036747e!8m2!3d40.7306832!4d-74.1675436!16s%2Fg%2F11tn9kqd3d!19sChIJL2RE3JxTwokRfnQ2wJLInec?authuser=0&hl=en&rclk=1,5,Dietitian,142 Lafayette St,(929) 318-5335,"""Great communication was the most important thing for me.""",
350,6,,Truce Nutrition LLC,https://www.google.com/maps/place/Truce+Nutrition+LLC/data=!4m7!3m6!1s0x89c302ed9cad581f:0x616615f3a74c82a8!8m2!3d40.9379188!4d-74.2702924!16s%2Fg%2F11c718yr2h!19sChIJH1itnO0Cw4kRqIJMp_MVZmE?authuser=0&hl=en&rclk=1,4.8,Nutritionist,1581 NJ,(201) 582-3492,"""She has always been here for me and provided thorough support and direction.""",
351,6,,Project Nutritionist,https://www.google.com/maps/place/Project+Nutritionist/data=!4m7!3m6!1s0x89c3ab8a1d30590d:0x85e0369f771ae8f4!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11h91hyzcj!19sChIJDVkwHYqrw4kR9Ogad5824IU?authuser=0&hl=en&rclk=1,5,Nutritionist,,,"""Marsha is caring, thoughtful, and very knowledgeable.""",
352,6,,"SO Nutritious, LLC","https://www.google.com/maps/place/SO+Nutritious,+LLC/data=!4m7!3m6!1s0x89c301af707b976f:0x98ee1d82ae3e563d!8m2!3d40.8527301!4d-74.288239!16s%2Fg%2F11g1pk9k5g!19sChIJb5d7cK8Bw4kRPVY-roId7pg?authuser=0&hl=en&rclk=1",4.8,Nutritionist,68 Fairfield Ave,(973) 567-3688,"""She has been such a help as I navigate Celiac dietary changes.""",
353,6,,Eileen Vider Nutrition Group,https://www.google.com/maps/place/Eileen+Vider+Nutrition+Group/data=!4m7!3m6!1s0x89c3ab0178d47579:0x4592eb8c1a755eee!8m2!3d40.827618!4d-74.3213427!16s%2Fg%2F11bxg4gn78!19sChIJeXXUeAGrw4kR7l51GozrkkU?authuser=0&hl=en&rclk=1,5,Nutritionist,101 Eisenhower Pkwy #300,(917) 670-6389,"""Kudos to Eileen !!!""",
354,6,,"Madalyn Vasquez, RD : Nutrition & Diabetes Education","https://www.google.com/maps/place/Madalyn+Vasquez,+RD+:+Nutrition+%26+Diabetes+Education/data=!4m7!3m6!1s0x89c2558ed392f10b:0xe85f06ca863de8c8!8m2!3d40.8187165!4d-74.2162381!16s%2Fg%2F11t2t_yzpf!19sChIJC_GS045VwokRyOg9hsoGX-g?authuser=0&hl=en&rclk=1",5,Nutritionist,70 Park St,(973) 381-8861,"""She is definitely an expert in the field.""",
355,6,,B3yond Nutrition LLC Telehealth Services,https://www.google.com/maps/place/B3yond+Nutrition+LLC+Telehealth+Services/data=!4m7!3m6!1s0x89c2555c995e34bd:0xe558971c40fdf872!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11bydmbk46!19sChIJvTRemVxVwokRcvj9QByXWOU?authuser=0&hl=en&rclk=1,5,Nutritionist,,(973) 852-3335,,
356,6,,True Nutrition RD - Registered Dietitian,https://www.google.com/maps/place/True+Nutrition+RD+-+Registered+Dietitian/data=!4m7!3m6!1s0x84b8a407b2727acf:0x163d283f91d09f1!8m2!3d40.7150385!4d-74.3554949!16s%2Fg%2F11sjf_8qsp!19sChIJz3pysgekuIQR8Qkd-YPSYwE?authuser=0&hl=en&rclk=1,5,Dietitian,308 Broad St,(973) 722-0832,"""She's helped me through  injuries, and a slew of other imbalances.""",
357,6,,"Christa Brown | Registered Dietitian Nutritionist | Weight, Diabetes and More","https://www.google.com/maps/place/Christa+Brown+%7C+Registered+Dietitian+Nutritionist+%7C+Weight,+Diabetes+and+More/data=!4m7!3m6!1s0x89c3b5aa3351d72f:0x40778b0f6aca1315!8m2!3d40.5648899!4d-74.3289279!16s%2Fg%2F11mw502m89!19sChIJL9dRM6q1w4kRFRPKag-Ld0A?authuser=0&hl=en&rclk=1",4.9,Nutritionist,33 S Wood Ave Suite 600,(732) 343-4805,"""She makes this process stress free and enjoyable to talk to each week.""",
358,6,,Tina Marinaccio MS RD CPT - Health Dynamics LLC,https://www.google.com/maps/place/Tina+Marinaccio+MS+RD+CPT+-+Health+Dynamics+LLC/data=!4m7!3m6!1s0x89c3a6b389203779:0xec856cbe080fcfc1!8m2!3d40.9039642!4d-74.4642632!16s%2Fg%2F11f03lqtbr!19sChIJeTcgibOmw4kRwc8PCL5shew?authuser=0&hl=en&rclk=1,5,Nutritionist,290 Diamond Spring Rd,(973) 978-6022,"""She was super helpful to me and in a relatable and practical way.""",
359,6,,Laura Weisberg Nutrition,https://www.google.com/maps/place/Laura+Weisberg+Nutrition/data=!4m7!3m6!1s0x89c2f7ff5e1164e7:0x5fcdcbae45a2f2b7!8m2!3d40.9711976!4d-74.2629406!16s%2Fg%2F11s0yrz89t!19sChIJ52QRXv_3wokRt_KiRa7LzV8?authuser=0&hl=en&rclk=1,5,Nutritionist,1777 Hamburg Tpke,(201) 995-7450,"""She was very personable and created a plan designed for me!""",
360,6,,"Ilana Dubrovsky-Razam, RD - Dietitian Nutritionist","https://www.google.com/maps/place/Ilana+Dubrovsky-Razam,+RD+-+Dietitian+Nutritionist/data=!4m7!3m6!1s0x89c3ad24453d18f1:0xdc8da44534d1deaf!8m2!3d40.7372817!4d-74.260387!16s%2Fg%2F11w584krmq!19sChIJ8Rg9RSStw4kRr97RNEWkjdw?authuser=0&hl=en&rclk=1",5,Nutritionist,428 Prospect St,(617) 982-3658,"""Always easy to talk with and encouraging""",
361,6,,Susan Markowitz RD - Nutrition Happiness,https://www.google.com/maps/place/Susan+Markowitz+RD+-+Nutrition+Happiness/data=!4m7!3m6!1s0x89c39655992c0001:0x8b8688560150a127!8m2!3d40.617927!4d-74.498171!16s%2Fg%2F11h273_2zx!19sChIJAQAsmVWWw4kRJ6FQAVaIhos?authuser=0&hl=en&rclk=1,5,Nutritionist,112 Town Center Dr,(908) 242-3473,"""She listens to my health concerns and helps me set reasonable goals.""",
362,6,,"Donna Yannacone, MS, RD, CDCES","https://www.google.com/maps/place/Donna+Yannacone,+MS,+RD,+CDCES/data=!4m7!3m6!1s0x89c2fefc2ad5f071:0xde7db947e68fa435!8m2!3d40.8609285!4d-74.166888!16s%2Fg%2F1thvtmtp!19sChIJcfDVKvz-wokRNaSP5ke5fd4?authuser=0&hl=en&rclk=1",5,Nutritionist,1100 Clifton Ave Ste 1BCloses soon,(973) 773-8020,"""She listens and care about each person ;""",
363,6,,Body Delights - Supplements/Vitamins/Shakes - Located Belleville-Newark Border,https://www.google.com/maps/place/Body+Delights+-+Supplements%2FVitamins%2FShakes+-+Located+Belleville-Newark+Border/data=!4m7!3m6!1s0x89c255bf3d452e69:0x2012afd72e87eb3e!8m2!3d40.7942425!4d-74.1495563!16s%2Fg%2F11bycld_7s!19sChIJaS5FPb9VwokRPuuHLtevEiA?authuser=0&hl=en&rclk=1,5,Vitamin & supplements store,,(973) 450-1895,"""Very profesional with a lot of knowledge on",
364,6,,East West Nutrition,https://www.google.com/maps/place/East+West+Nutrition/data=!4m7!3m6!1s0x89c2ffc30d634351:0x793f9ca0b2ba2769!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11g8cyj1s6!19sChIJUUNjDcP_wokRaSe6sqCcP3k?authuser=0&hl=en&rclk=1,5,Nutritionist,,(973) 495-9237,"""Cam takes the time to listen and study the full picture.""",
365,6,,Glow nutrition,https://www.google.com/maps/place/Glow+nutrition/data=!4m7!3m6!1s0x89c2550d5c5f788f:0x21940d0acbdd38cb!8m2!3d40.7877326!4d-74.1594798!16s%2Fg%2F11s33f2568!19sChIJj3hfXA1VwokRyzjdywoNlCE?authuser=0&hl=en&rclk=1,5,Wellness center,236 Belleville Ave,(973) 336-2717,"""They were just so good and let me loose weight!""",
366,6,,Back To Basics Nutrition Counseling: Megan Marchaterre RDN,https://www.google.com/maps/place/Back+To+Basics+Nutrition+Counseling:+Megan+Marchaterre+RDN/data=!4m7!3m6!1s0x89c3aab3e1fb0ac1:0xab32d024f36783b5!8m2!3d40.8501432!4d-74.4211447!16s%2Fg%2F12j6cc7lx!19sChIJwQr74bOqw4kRtYNn8yTQMqs?authuser=0&hl=en&rclk=1,5,Nutritionist,90 E Halsey Rd Unit 321,(973) 744-7495,,
367,6,,Out Run Your Fork Personal Training And Nutrition,https://www.google.com/maps/place/Out+Run+Your+Fork+Personal+Training+And+Nutrition/data=!4m7!3m6!1s0x89c3b6defee45c67:0xc8958ffeb856e380!8m2!3d40.6512838!4d-74.3381728!16s%2Fg%2F11ck4143q7!19sChIJZ1zk_t62w4kRgONWuP6Plcg?authuser=0&hl=en&rclk=1,5,Personal trainer,474 N Ave E,(908) 224-6855,Onsite services,
368,6,,Nourish and Thrive Nutrition Center,https://www.google.com/maps/place/Nourish+and+Thrive+Nutrition+Center/data=!4m7!3m6!1s0x89c3b91ec8a46683:0x5daa61d055431257!8m2!3d40.6174423!4d-74.4979133!16s%2Fg%2F11sz640zjx!19sChIJg2akyB65w4kRVxJDVdBhql0?authuser=0&hl=en&rclk=1,5,Nutritionist,101 Town Center Dr Suite 113,(732) 947-0925,"""Elisa has helped me make eating healthy much easier!""",
369,6,,Laura Lacey Nutrition,https://www.google.com/maps/place/Laura+Lacey+Nutrition/data=!4m7!3m6!1s0x89c2574d723709d1:0x22b15be0c1c219a!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F1thvtm19!19sChIJ0Qk3ck1XwokRmiEcDL4VKwI?authuser=0&hl=en&rclk=1,5,Nutritionist,,(201) 927-0648,"""The meal plan I got was so easy to follow and the meals were tasty.""",
370,6,,EGGLROCK NUTRITION,https://www.google.com/maps/place/EGGLROCK+NUTRITION/data=!4m7!3m6!1s0x89c3ad81749d1eeb:0xd1368050c108db63!8m2!3d40.6803236!4d-74.2681732!16s%2Fg%2F11c1vjnvz1!19sChIJ6x6ddIGtw4kRY9sIwVCANtE?authuser=0&hl=en&rclk=1,5,Dietitian,397 Chestnut St,(908) 764-9062,,
371,6,,"Integrative Center for Nutrition, LLC","https://www.google.com/maps/place/Integrative+Center+for+Nutrition,+LLC/data=!4m7!3m6!1s0x89c3a69808495605:0xe5434f8fa1730541!8m2!3d40.793432!4d-74.4797816!16s%2Fg%2F11clvrrg1n!19sChIJBVZJCJimw4kRQQVzoY9PQ-U?authuser=0&hl=en&rclk=1",5,Nutritionist,58 Maple Ave,(973) 723-3468,"""Laurel literally helped me turn my life around.""",
372,6,,Diane's 365 Nutrition,https://www.google.com/maps/place/Diane%27s+365+Nutrition/data=!4m7!3m6!1s0x89c3a8bbf93aaaab:0x4f40faca40975276!8m2!3d40.8277658!4d-74.3209365!16s%2Fg%2F11g8v52n9j!19sChIJq6o6-buow4kRdlKXQMr6QE8?authuser=0&hl=en&rclk=1,5,Nutritionist,365 Nutrition 5,(862) 242-5729,,
373,6,,"Manisha Panwala, RD - Dietitian Nutritionist","https://www.google.com/maps/place/Manisha+Panwala,+RD+-+Dietitian+Nutritionist/data=!4m7!3m6!1s0x89c301bf127cd99f:0xba7500cc49825017!8m2!3d40.894521!4d-74.2723326!16s%2Fg%2F11vxt1mxcq!19sChIJn9l8Er8Bw4kRF1CCScwAdbo?authuser=0&hl=en&rclk=1",5,Nutritionist,10 Stonybrook Cir,(617) 982-3658,"""Very, caring and does her best to help me find a resolution.""",
374,6,,Whole Nutrition Center,https://www.google.com/maps/place/Whole+Nutrition+Center/data=!4m7!3m6!1s0x89c30b90f730abeb:0x2ea8f27422c7ed7!8m2!3d40.9055613!4d-74.5035265!16s%2Fg%2F11qyd7g8ph!19sChIJ66sw95ALw4kR134sQieP6gI?authuser=0&hl=en&rclk=1,4.8,Nutritionist,25 Pine St # 4,(862) 309-9859,"""Sara and the whole nutrition center are amazing and honestly saved my life.""",
375,6,,"Jill Eklof, RD - Dietitian Nutritionist","https://www.google.com/maps/place/Jill+Eklof,+RD+-+Dietitian+Nutritionist/data=!4m7!3m6!1s0x89c3a518931fe3b1:0x4dd8351305ee7251!8m2!3d40.7449488!4d-74.4330342!16s%2Fg%2F11vycbz1k_!19sChIJseMfkxilw4kRUXLuBRM12E0?authuser=0&hl=en&rclk=1",5,Nutritionist,25 Hickory Pl,(617) 982-3658,"""Jill is attentive and knowledgeable and practical""",
376,6,,RB Nutrition LLC- Rivki Berman RD,https://www.google.com/maps/place/RB+Nutrition+LLC-+Rivki+Berman+RD/data=!4m7!3m6!1s0x89c2fb0b900e0611:0xf1c7b0532b1a3e26!8m2!3d40.9333313!4d-74.0968069!16s%2Fg%2F11f12vt8hw!19sChIJEQYOkAv7wokRJj4aK1Owx_E?authuser=0&hl=en&rclk=1,5,Nutritionist,14 Saddle River Rd STE 203,(201) 815-8077,,
377,6,,"Beth Conlon, RD - Dietitian Nutritionist","https://www.google.com/maps/place/Beth+Conlon,+RD+-+Dietitian+Nutritionist/data=!4m7!3m6!1s0x89c3bd002e950ebb:0x1b12b49f2f1968b6!8m2!3d40.6808367!4d-74.5032829!16s%2Fg%2F11w7f57hxf!19sChIJuw6VLgC9w4kRtmgZL5-0Ehs?authuser=0&hl=en&rclk=1",5,Nutritionist,80 Charles Rd,(617) 982-3658,,
